Unnamed: 0,full_id,osm_id,osm_type,Building Area,Area,S_coeff,W_coeff,E_coeff
2068,w538116998,538116998,way,158.05,15.282463443194205,0.25,0.44,0.31
2069,w538117301,538117301,way,218.98,21.17401989744173,0.51,0.24,0.25
2071,w538117303,538117303,way,210.82,20.38499805817274,0.27,0.25,0.48
2072,w538117304,538117304,way,189.59,18.33218756213343,0.59,0.03,0.38
2075,w538611686,538611686,way,189.28,18.30221246774944,0.21,0.69,0.1
2077,w538611688,538611688,way,159.09,15.383025050159858,0.62,0.24,0.14
2078,w538611689,538611689,way,187.2,18.101089253818124,0.35,0.46,0.19
2080,w538611691,538611691,way,129.83,12.55376291572226,0.24,0.1399999999999999,0.62
2081,w538611693,538611693,way,210.73,20.376295611416097,0.42,0.0499999999999999,0.53
2082,w538611694,538611694,way,196.02,18.95392903596917,0.39,0.1699999999999999,0.44
2085,w538611697,538611697,way,56.66,5.478673702571233,0.2299999999999999,0.49,0.28
2087,w538611699,538611699,way,209.79,20.2854033897356,0.11,0.47,0.42
2088,w538611700,538611700,way,207.93,20.10555282343164,0.16,0.36,0.48
2092,w538611706,538611706,way,205.86,19.905396548028843,0.27,0.01,0.72
2093,w538611707,538611707,way,176.89,17.104175630918203,0.2,0.26,0.54
2095,w538611711,538611711,way,152.73,14.768052146023727,0.54,0.28,0.18
2096,w538611712,538611712,way,288.28,27.87490390005709,0.06,0.41,0.53
2097,w538611713,538611713,way,150.48,14.550490977107644,0.36,0.36,0.28
2101,w538612269,538612269,way,115.58,11.175875512587066,0.22,0.26,0.52
2103,w538612271,538612271,way,215.24,20.81238488777678,0.32,0.5700000000000001,0.1
2104,w538612272,538612272,way,99.44,9.615236727562362,0.52,0.13,0.35
2105,w538612273,538612273,way,202.97,19.62595131328774,0.37,0.27,0.36
2110,w538612281,538612281,way,107.8,10.423597337401675,0.22,0.32,0.46
2116,w538613252,538613252,way,72.36,6.9967671923412365,0.38,0.35,0.27
2117,w538613255,538613255,way,199.85,19.32426649239077,0.52,0.27,0.21
2122,w538613260,538613260,way,169.5,16.389608058344937,0.44,0.35,0.21
2123,w538613261,538613261,way,52.75,5.100600737921507,0.39,0.25,0.36
2126,w538613611,538613611,way,179.27,17.334307000704996,0.48,0.21,0.31
2129,w538613616,538613616,way,53.37,5.160550926689494,0.26,0.47,0.27
2135,w538613622,538613622,way,37.11,3.5883088793225992,0.35,0.27,0.38
2138,w538613687,538613687,way,67.05,6.48332283369928,0.48,0.28,0.24
2140,w538613802,538613802,way,1092.83,105.66994321180589,0.2799999999999999,0.33,0.39
2141,w539127964,539127964,way,37.78,3.6530937607331664,0.15,0.36,0.49
2142,w539127966,539127966,way,43.85,4.240025447542333,0.03,0.49,0.48
2143,w539127968,539127968,way,35.45,3.427797083588956,0.17,0.55,0.28
2148,w539127978,539127978,way,159.43,15.4159009601294,0.71,0.25,0.04
2149,w539127983,539127983,way,106.34,10.282424312238351,0.26,0.43,0.31
2150,w539127985,539127985,way,61.52,5.948605827429973,0.31,0.1999999999999999,0.49
2151,w539127987,539127987,way,52.43,5.069658705008997,0.43,0.38,0.19
2153,w539127991,539127991,way,59.29,5.732978535570922,0.45,0.18,0.37
2154,w539127994,539127994,way,146.07,14.124071086032124,0.16,0.56,0.28
2155,w539127998,539127998,way,152.75,14.769986023080762,0.14,0.32,0.54
2156,w539128003,539128003,way,90.84,8.783669593038667,0.43,0.39,0.18
2158,w539129843,539129843,way,406.33,39.2896132291876,0.27,0.38,0.35
2162,w539129848,539129848,way,120.74,11.674815793301285,0.17,0.74,0.09
2163,w539129849,539129849,way,122.24,11.819856572578672,0.54,0.43,0.03
2171,w539129859,539129859,way,207.99,20.111354454602733,0.21,0.32,0.47
2172,w539129860,539129860,way,219.44,21.218499069753467,0.32,0.27,0.41
2173,w539129861,539129861,way,63.65,6.154563734003865,0.44,0.35,0.21
2174,w539130089,539130089,way,68.82,6.654470953246598,0.05,0.53,0.42
2176,w539130679,539130679,way,154.39,14.928563941757371,0.4,0.19,0.41
2177,w539130680,539130680,way,195.86,18.93845801951292,0.16,0.58,0.26
2178,w539130681,539130681,way,59.52,5.755218121726789,0.45,0.18,0.37
2180,w539130684,539130684,way,217.24,21.005772593479964,0.0999999999999999,0.57,0.33
2183,w539130687,539130687,way,196.65,19.01484616326568,0.51,0.19,0.3
2185,w539130689,539130689,way,121.61,11.758939445282168,0.43,0.06,0.51
2187,w539130691,539130691,way,200.59,19.39581994350095,0.31,0.31,0.38
2191,w539131769,539131769,way,67.58,6.534570575710624,0.37,0.37,0.26
2192,w539131770,539131770,way,41.05,3.9692826595578734,0.3999999999999999,0.1,0.5
2198,w539744153,539744153,way,58.51,5.65755733034668,0.33,0.31,0.36
2199,w539744155,539744155,way,149.17,14.423822029872058,0.69,0.04,0.27
2202,w539745501,539745501,way,276.99,26.78323030136261,0.33,0.33,0.34
2204,w539745503,539745503,way,130.92,12.659159215330494,0.21,0.34,0.45
2205,w539745504,539745504,way,197.8,19.126044094045007,0.45,0.47,0.08
2209,w539745511,539745511,way,50.17,4.851130597564398,0.26,0.15,0.59
2210,w539745512,539745512,way,62.53,6.0462666188100815,0.42,0.21,0.37
2219,w539746865,539746865,way,698.57,67.54742478653701,0.1,0.37,0.53
2220,w539746866,539746866,way,278.22,26.90216374037008,0.42,0.39,0.19
2221,w539746868,539746868,way,166.95,16.143038733573373,0.16,0.44,0.4
2222,w539746869,539746869,way,73.0,7.058651258166256,0.39,0.26,0.35
2226,w539748467,539748467,way,311.92,30.160746581468747,0.17,0.78,0.05
2229,w539748470,539748470,way,187.26,18.10689088498922,0.11,0.02,0.87
2230,w539748472,539748472,way,186.71,18.053709265920844,0.35,0.34,0.31
2231,w539748473,539748473,way,210.06,20.31151073000553,0.1,0.41,0.49
2232,w539748474,539748474,way,147.04,14.217864123298169,0.12,0.42,0.46
2235,w539748479,539748479,way,255.86,24.74008919060847,0.26,0.42,0.32
2236,w539748480,539748480,way,172.32,16.662284723386428,0.64,0.31,0.05
2237,w539748481,539748481,way,153.01,14.795126424822174,0.2,0.43,0.37
2242,w539749721,539749721,way,99.33,9.604600403748687,0.09,0.81,0.1
2245,w539749729,539749729,way,75.03,7.254939779454989,0.62,0.18,0.2
2251,w539749738,539749738,way,261.95,25.328954754474665,0.47,0.2299999999999999,0.3
2252,w539751012,539751012,way,221.16,21.384812496658206,0.47,0.5,0.03
2253,w539751013,539751013,way,222.4,21.504712874194183,0.47,0.14,0.39
2256,w541431899,541431899,way,174.15,16.839234474104842,0.38,0.29,0.33
2259,w541432684,541432684,way,36.36,3.5157884896839047,0.58,0.02,0.4
2260,w541432686,541432686,way,142.67,13.795311986336706,0.22,0.54,0.24
2261,w541432688,541432688,way,151.49,14.648151768487756,0.38,0.39,0.23
2262,w541432690,541432690,way,154.18,14.90825823265854,0.42,0.23,0.35
2263,w541432692,541432692,way,172.8,16.708697772755194,0.16,0.39,0.45
2264,w541432694,541432694,way,147.09,14.222698815940747,0.42,0.28,0.3
2266,w541432698,541432698,way,390.07,37.7173711818207,0.05,0.54,0.41
2271,w541435414,541435414,way,317.15,30.66645543188257,0.02,0.29,0.69
2275,w541435422,541435422,way,206.18,19.93633858094136,0.24,0.39,0.37
2277,w541436878,541436878,way,239.09,23.118533278287263,0.34,0.28,0.38
2279,w541436880,541436880,way,293.81,28.409620906326406,0.48,0.03,0.49
2283,w541436885,541436885,way,104.91,10.144152102660572,0.49,0.12,0.39
2286,w541436889,541436889,way,355.48,34.37273081168412,0.48,0.43,0.09
2291,w541437630,541437630,way,81.41,7.871846560648149,0.35,0.32,0.33
2294,w541438314,541438314,way,171.5,16.58299576404812,0.26,0.6,0.14
2295,w541438316,541438316,way,275.61,26.649792784427422,0.16,0.35,0.49
2296,w541438317,541438317,way,150.85,14.586267702662736,0.21,0.06,0.73
2297,w541438318,541438318,way,157.53,15.232182639711374,0.2,0.66,0.14
2298,w541438319,541438319,way,191.03,18.47142671023972,0.24,0.22,0.54
2299,w541438320,541438320,way,136.29,13.178405205143546,0.36,0.26,0.38
2300,w541438321,541438321,way,230.99,22.33531307018936,0.17,0.14,0.69
2307,w541440113,541440113,way,207.47,20.061073651119905,0.09,0.51,0.4
2309,w541440115,541440115,way,147.68,14.279748189123188,0.18,0.04,0.78
2315,w541440124,541440124,way,127.42,12.320730730349922,0.23,0.18,0.59
2318,w541441794,541441794,way,197.69,19.11540777023133,0.31,0.42,0.27
2322,w541770763,541770763,way,137.0,13.247057840668178,0.68,0.11,0.21
2324,w541770765,541770765,way,268.38,25.95069622831041,0.26,0.13,0.61
2325,w541770767,541770767,way,133.56,12.9144309868587,0.53,0.15,0.32
2326,w541770768,541770768,way,126.33,12.215334430741686,0.42,0.13,0.45
2327,w541770769,541770769,way,337.51,32.635142275941,0.45,0.09,0.46
2330,w541771259,541771259,way,253.12,24.475148033795104,0.85,0.14,0.01
2332,w541771262,541771262,way,103.64,10.021350909539052,0.04,0.28,0.68
2336,w541771648,541771648,way,169.09,16.349963578675784,0.17,0.39,0.44
2337,w541771649,541771649,way,131.37,12.702671449113712,0.47,0.31,0.22
2338,w541771651,541771651,way,407.82,39.43368706993647,0.33,0.25,0.42
2341,w541771958,541771958,way,111.22,10.754290314154122,0.22,0.54,0.24
2342,w541771960,541771960,way,136.17,13.166801942801357,0.34,0.36,0.3
2344,w541771963,541771963,way,74.28,7.182419389816294,0.28,0.44,0.28
2348,w541772544,541772544,way,228.4,22.084875991303736,0.5599999999999999,0.24,0.2
2349,w541772545,541772545,way,194.23,18.78084703936482,0.45,0.07,0.48
2352,w541772549,541772549,way,293.47,28.376744996356862,0.19,0.74,0.07
2355,w541775489,541775489,way,128.64,12.438697230828865,0.38,0.16,0.46
2356,w541775491,541775491,way,149.75,14.479904464525983,0.36,0.46,0.18
2358,w541775497,541775497,way,40.61,3.926737364303173,0.0999999999999999,0.54,0.36
2359,w541775499,541775499,way,127.23,12.30235889830812,0.52,0.47,0.01
2360,w541775501,541775501,way,53.4,5.163451742275042,0.27,0.31,0.42
2365,w541775511,541775511,way,392.52,37.9542711213071,0.2,0.07,0.73
2367,w541775515,541775515,way,754.36,72.94197483712735,0.32,0.24,0.44
2369,w541776183,541776183,way,148.43,14.352268578761882,0.1,0.51,0.39
2370,w541776185,541776185,way,181.07,17.508355935837862,0.21,0.62,0.17
2373,w541778947,541778947,way,103.13,9.972037044584738,0.28,0.16,0.56
2375,w541778949,541778949,way,250.23,24.195702799054,0.23,0.71,0.06
2378,w541778952,541778952,way,241.29,23.331259754560765,0.45,0.08,0.47
2380,w541778956,541778956,way,185.03,17.89126359313017,0.12,0.02,0.86
2381,w541778957,541778957,way,192.77,18.639674014201496,0.39,0.23,0.38
2382,w541778958,541778958,way,233.76,22.60315504258828,0.38,0.57,0.05
2383,w541778959,541778959,way,131.34,12.699770633528164,0.16,0.46,0.38
2384,w541778960,541778960,way,84.31,8.152258733917767,0.3,0.36,0.34
2385,w541778961,541778961,way,601.3,58.14201371966259,0.45,0.46,0.09
2387,w541779226,541779226,way,151.63,14.661688907886976,0.37,0.24,0.39
2388,w541779230,541779230,way,248.53,24.03132324920629,0.07,0.23,0.7
2389,w541779231,541779231,way,329.6,31.870293899884903,0.33,0.26,0.41
2392,w541780630,541780630,way,34.97,3.381384034220192,0.28,0.32,0.4
2397,w541780636,541780636,way,235.49,22.77043540802153,0.46,0.17,0.37
2399,w541780638,541780638,way,120.43,11.64484069891729,0.26,0.3399999999999999,0.4
2401,w541780640,541780640,way,424.13,41.01076380994594,0.31,0.31,0.38
2404,w541780644,541780644,way,152.83,14.77772153130889,0.11,0.58,0.31
2406,w541780648,541780648,way,178.86,17.294662521035843,0.36,0.22,0.42
2407,w541781574,541781574,way,312.63,30.22939921699337,0.32,0.11,0.57
2412,w541783119,541783119,way,142.07,13.737295674625752,0.21,0.3999999999999999,0.39
2413,w541783122,541783122,way,222.51,21.51534919800785,0.46,0.04,0.5
2415,w541783124,541783124,way,377.39,36.49129312766251,0.5,0.14,0.36
2417,w541783126,541783126,way,210.62,20.365659287602423,0.4,0.27,0.33
2422,w541914134,541914134,way,784.48,75.85439368501731,0.41,0.37,0.22
2423,w541914135,541914135,way,85.4,8.257655033526003,0.81,0.07,0.12
2427,w541914139,541914139,way,134.24,12.980182806797783,0.52,0.08,0.4
2428,w541914141,541914141,way,260.97,25.23419477868011,0.75,0.19,0.06
2430,w541914143,541914143,way,141.59,13.690882625256988,0.33,0.01,0.66
2432,w541915409,541915409,way,91.3,8.828148765350399,0.32,0.28,0.4
2437,w541915415,541915415,way,223.75,21.63524957554383,0.34,0.43,0.23
2443,w541915937,541915937,way,66.91,6.4697856943000565,0.02,0.54,0.44
2444,w541915938,541915938,way,124.28,12.017112032395922,0.25,0.41,0.34
2445,w541915939,541915939,way,113.52,10.976686175712786,0.06,0.27,0.67
2446,w541915940,541915940,way,110.12,10.647927076017371,0.49,0.24,0.27
2447,w541916026,541916026,way,175.32,16.952366281941202,0.27,0.25,0.48
2449,w541916028,541916028,way,115.84,11.20101591432848,0.43,0.22,0.35
2450,w541916029,541916029,way,109.73,10.61021647340525,0.2,0.41,0.39
2453,w541916861,541916861,way,70.83,6.848825597478299,0.39,0.07,0.54
2454,w541916866,541916866,way,183.98,17.789735047635997,0.37,0.59,0.04
2457,w541916875,541916875,way,131.97,12.760687760824668,0.37,0.25,0.38
2458,w541916878,541916878,way,97.9,9.466328194170911,0.3,0.26,0.44
2460,w541916882,541916882,way,104.44,10.098705991820324,0.07,0.63,0.3
2461,w541916883,541916883,way,147.96,14.306822467921634,0.01,0.49,0.5
2462,w541916887,541916887,way,133.14,12.87381956866103,0.27,0.26,0.47
2463,w541917695,541917695,way,106.18,10.266953295782097,0.37,0.39,0.24
2464,w541917696,541917696,way,214.53,20.743732252252148,0.19,0.33,0.48
2467,w541917700,541917700,way,114.47,11.0685453359218,0.47,0.07,0.46
2468,w541917702,541917702,way,134.75,13.029496671752096,0.1399999999999999,0.16,0.7
2470,w541917705,541917705,way,142.34,13.763403014895683,0.21,0.01,0.78
2471,w541917708,541917708,way,220.56,21.32679618494725,0.45,0.39,0.16
2472,w541919401,541919401,way,167.41,16.18751790588511,0.41,0.39,0.2
2487,w541922132,541922132,way,100.56,9.723533842756146,0.19,0.19,0.62
2488,w541922133,541922133,way,55.41,5.357806386506742,0.47,0.35,0.18
2489,w541922134,541922134,way,74.13,7.167915311888555,0.71,0.19,0.0999999999999999
2490,w541922135,541922135,way,125.97,12.180524643715112,0.06,0.59,0.35
2493,w541922138,541922138,way,64.89,6.2744641115398405,0.22,0.24,0.54
2494,w541922139,541922139,way,242.43,23.44149074681158,0.29,0.22,0.49
2496,w541922142,541922142,way,71.91,6.95325495855802,0.1,0.69,0.21
2503,w541922162,541922162,way,105.51,10.20216841437153,0.29,0.39,0.32
2506,w541923131,541923131,way,171.58,16.59073127227625,0.43,0.12,0.45
2507,w541923133,541923133,way,179.52,17.358480463917893,0.12,0.17,0.71
2508,w541923134,541923134,way,331.5,32.05401222030293,0.0,0.62,0.38
2509,w541923135,541923135,way,544.12,52.61305921360854,0.44,0.45,0.11
2510,w541923137,541923137,way,733.86,70.9597508536697,0.35,0.26,0.39
2512,w541965078,541965078,way,62.73,6.0656053893804,0.24,0.2,0.56
2515,w541965084,541965084,way,240.4,23.24520222552285,0.32,0.06,0.62
2516,w541965091,541965091,way,256.9,24.84065079757412,0.36,0.39,0.25
2517,w541965092,541965092,way,884.52,85.52764672429063,0.27,0.37,0.36
2518,w541965093,541965093,way,528.75,51.126874695279554,0.32,0.16,0.52
2519,w541965094,541965094,way,251.67,24.334941947160296,0.08,0.48,0.44
2520,w541965096,541965096,way,267.81,25.895580732185,0.37,0.29,0.34
2521,w541965098,541965098,way,130.5,12.618547797132829,0.39,0.4,0.21
2522,w541965099,541965099,way,78.65,7.604971526777754,0.25,0.57,0.18
2523,w541965100,541965100,way,1413.46,136.672893251612,0.18,0.25,0.57
2524,w541968982,541968982,way,223.92,21.6516875305286,0.5599999999999999,0.04,0.4
2525,w541968983,541968983,way,249.75,24.14928974968524,0.16,0.51,0.33
2526,w541968987,541968987,way,186.53,18.03630437240756,0.56,0.43,0.01
2527,w541968989,541968989,way,156.02,15.086174921905467,0.37,0.5,0.13
2529,w541968992,541968992,way,188.9,18.26546880366584,0.32,0.37,0.31
2531,w541968995,541968995,way,306.24,29.6115254972717,0.48,0.1,0.42
2532,w541968996,541968996,way,115.47,11.165239188773391,0.05,0.5,0.45
2534,w541968998,541968998,way,86.94,8.406563566917455,0.11,0.4,0.49
2537,w541969001,541969001,way,193.75,18.734433989996056,0.39,0.24,0.37
2539,w541970953,541970953,way,278.55,26.934072711811105,0.47,0.15,0.38
2540,w541970954,541970954,way,551.61,53.33729617146697,0.4599999999999999,0.03,0.51
2541,w541970955,541970955,way,136.84,13.231586824211924,0.61,0.21,0.18
2542,w541970956,541970956,way,159.51,15.423636468357524,0.27,0.43,0.3
2544,w541970958,541970958,way,777.27,75.15723100595733,0.46,0.25,0.29
2546,w541970960,541970960,way,41.16,3.9799189833715487,0.42,0.28,0.3
2547,w541970961,541970961,way,44.49,4.301909513367352,0.35,0.25,0.4
2552,w543182520,543182520,way,276.65,26.75035439139308,0.28,0.5,0.22
2553,w543182521,543182521,way,74.85,7.237534885941701,0.32,0.25,0.43
2554,w543182522,543182522,way,69.5,6.720222773185681,0.19,0.6,0.21
2555,w543182523,543182523,way,95.48,9.232329070270056,0.12,0.55,0.33
2557,w543182525,543182525,way,188.13,18.191014536970105,0.52,0.45,0.03
2559,w543183747,543183747,way,203.11,19.63948845268696,0.36,0.26,0.38
2561,w543183753,543183753,way,250.62,24.233413401666123,0.17,0.79,0.04
2563,w543183755,543183755,way,89.95,8.697612064000749,0.01,0.81,0.18
2565,w543183757,543183757,way,799.68,77.32414024836152,0.36,0.41,0.23
2567,w543184813,543184813,way,136.74,13.221917438926765,0.42,0.34,0.24
2569,w543184815,543184815,way,518.37,50.12319250268003,0.01,0.56,0.43
2570,w543184817,543184817,way,196.53,19.00324290092348,0.21,0.31,0.48
2572,w543184819,543184819,way,215.1,20.79884774837756,0.77,0.16,0.07
2575,w543185521,543185521,way,458.5,44.33413153245518,0.26,0.43,0.31
2578,w543185525,543185525,way,212.96,20.591922903275147,0.11,0.75,0.14
2581,w543187204,543187204,way,181.64,17.56347143196327,0.37,0.43,0.2
2582,w543187205,543187205,way,138.68,13.409503513458857,0.33,0.39,0.28
2583,w543187206,543187206,way,117.59,11.370230156818767,0.46,0.49,0.05
2588,w543187213,543187213,way,379.28,36.67404450955202,0.51,0.31,0.18
2593,w543187218,543187218,way,192.58,18.62130218215969,0.0,0.45,0.55
2595,w543187220,543187220,way,159.46,15.418801775714948,0.24,0.47,0.29
2596,w543187221,543187221,way,395.28,38.2211461551775,0.43,0.01,0.56
2597,w543187223,543187223,way,153.79,14.870547630046415,0.72,0.04,0.24
2603,w543189519,543189519,way,303.84,29.37946025042788,0.18,0.26,0.56
2605,w543189521,543189521,way,169.69,16.407979890386738,0.48,0.52,0.0
2606,w543189522,543189522,way,255.52,24.70721328063893,0.35,0.02,0.63
2607,w543189524,543189524,way,493.56,47.724218013432015,0.06,0.36,0.58
2608,w543191248,543191248,way,262.43,25.37536780384343,0.21,0.1699999999999999,0.62
2611,w543191252,543191252,way,275.2,26.610148304758265,0.5,0.08,0.42
2612,w543191253,543191253,way,541.06,52.31717602388266,0.35,0.41,0.24
2613,w543191254,543191254,way,572.3,55.33789198696641,0.12,0.71,0.17
2614,w543191259,543191259,way,594.07,57.44291716354559,0.35,0.25,0.4
2616,w543192071,543192071,way,274.65,26.55696668568989,0.67,0.13,0.2
2618,w543192074,543192074,way,141.27,13.65994059234448,0.59,0.28,0.13
2622,w554132012,554132012,way,126.5,12.231772385726456,0.45,0.1399999999999999,0.41
2623,w554132013,554132013,way,804.77,77.81631195937612,0.14,0.57,0.29
2625,w554132018,554132018,way,106.22,10.27082104989616,0.43,0.47,0.0999999999999999
2626,w554132019,554132019,way,150.96,14.59690402647641,0.56,0.12,0.32
2629,w554132022,554132022,way,112.47,10.875157630218611,0.49,0.3,0.21
2636,w554132277,554132277,way,149.86,14.49054078833966,0.1,0.03,0.87
2637,w554132278,554132278,way,138.65,13.406602697873309,0.25,0.08,0.67
2638,w554132279,554132279,way,288.67,27.91261450266922,0.38,0.2,0.42
2639,w554132280,554132280,way,228.47,22.09164456100335,0.65,0.22,0.13
2640,w554132281,554132281,way,231.33,22.368188980158905,0.64,0.02,0.34
2642,w554132283,554132283,way,300.7,29.075841552473875,0.55,0.1399999999999999,0.31
2644,w554132442,554132442,way,280.06,27.08008042961701,0.54,0.12,0.34
2645,w554132444,554132444,way,212.4,20.53777434567825,0.22,0.52,0.26
2646,w554132445,554132445,way,143.75,13.899741347416429,0.42,0.55,0.03
2647,w554132446,554132446,way,115.44,11.162338373187843,0.48,0.39,0.13
2649,w554132759,554132759,way,307.36,29.719822612465485,0.2,0.32,0.48
2650,w554132760,554132760,way,388.52,37.56749570990073,0.12,0.64,0.24
2651,w554132761,554132761,way,211.53,20.45365069369737,0.0699999999999999,0.47,0.46
2655,w554132880,554132880,way,122.44,11.83919534314899,0.32,0.24,0.44
2656,w554132881,554132881,way,122.22,11.81792269552164,0.21,0.52,0.27
2661,w554133306,554133306,way,177.03,17.11771277031743,0.26,0.52,0.22
2662,w554133307,554133307,way,118.77,11.484328903183648,0.12,0.6,0.28
2663,w554133308,554133308,way,207.6,20.07364385199061,0.02,0.32,0.66
2664,w554133309,554133309,way,199.08,19.249812225695045,0.23,0.39,0.38
2669,w554133322,554133322,way,82.39,7.966606536442709,0.44,0.5,0.06
2670,w554133950,554133950,way,173.8,16.805391625606784,0.35,0.33,0.32
2676,w556280029,556280029,way,57.97,5.605342649806819,0.9,0.01,0.09
2679,w556280032,556280032,way,93.64,9.054412381023123,0.47,0.09,0.44
2681,w556280034,556280034,way,78.27,7.568227862694148,0.35,0.37,0.28
2685,w556280117,556280117,way,134.04,12.960844036227464,0.12,0.43,0.45
2686,w565033421,565033421,way,944.6,91.33701340361432,0.56,0.37,0.07
2688,w565033425,565033425,way,209.14,20.222552385382063,0.56,0.4,0.04
2694,w565764345,565764345,way,249.0,24.076769360046544,0.16,0.12,0.72
2696,w574606547,574606547,way,288.46,27.892308793570383,0.21,0.38,0.41
2700,w574606552,574606552,way,197.37,19.08446573731882,0.3399999999999999,0.32,0.34
2701,w574606553,574606553,way,61.13,5.910895224817852,0.71,0.09,0.2
2706,w574606559,574606559,way,878.93,84.98712808685023,0.08,0.53,0.39
2707,w574606561,574606561,way,925.13,89.45438408859381,0.31,0.4,0.29
2709,w574606563,574606563,way,148.65,14.373541226389232,0.1399999999999999,0.44,0.42
2710,w574606564,574606564,way,352.85,34.11842597868443,0.28,0.22,0.5
2711,w574606567,574606567,way,1201.76,116.20280460292986,0.51,0.31,0.18
2713,w574606569,574606569,way,486.29,47.02125370320094,0.23,0.51,0.26
2715,w574606571,574606571,way,337.56,32.63997696858358,0.64,0.13,0.23
2717,w574610361,574610361,way,110.03,10.639224629260728,0.1,0.44,0.46
2718,w574610362,574610362,way,52.4,5.0667578894234495,0.4,0.19,0.41
2719,w574610363,574610363,way,154.45,14.934365572928469,0.52,0.09,0.39
2721,w574610367,574610367,way,49.5,4.786345716153831,0.5,0.26,0.24
2724,w574610370,574610370,way,96.6,9.340626185463838,0.38,0.24,0.38
2725,w574610371,574610371,way,57.56,5.565698170137667,0.1,0.29,0.61
2727,w574610373,574610373,way,159.78,15.449743808627456,0.44,0.44,0.12
2728,w574610374,574610374,way,132.67,12.82837345782078,0.28,0.36,0.36
2729,w574610375,574610375,way,45.02,4.353157255378696,0.22,0.36,0.42
2732,w574610379,574610379,way,83.41,8.065234266351334,0.0199999999999999,0.47,0.51
2733,w574610380,574610380,way,75.71,7.32069159939407,0.4,0.35,0.25
2734,w574610381,574610381,way,161.34,15.60058621907594,0.42,0.54,0.04
2736,w574610383,574610383,way,203.8,19.706207211154563,0.35,0.36,0.29
2738,w574610386,574610386,way,44.92,4.343487870093537,0.46,0.04,0.5
2739,w574610387,574610387,way,45.37,4.387000103876754,0.0999999999999999,0.66,0.24
2740,w574611433,574611433,way,223.22,21.584001833532486,0.14,0.02,0.84
2742,w574611435,574611435,way,122.94,11.887542269574787,0.34,0.43,0.23
2744,w574615562,574615562,way,244.37,23.62907682134367,0.01,0.3999999999999999,0.59
2745,w574615563,574615563,way,138.38,13.380495357603376,0.15,0.32,0.53
2746,w574615564,574615564,way,113.11,10.937041696043632,0.27,0.34,0.39
2747,w574615565,574615565,way,262.8,25.41114452939852,0.45,0.1,0.45
2748,w574615566,574615566,way,80.79,7.811896371880162,0.28,0.35,0.37
2750,w574615568,574615568,way,132.82,12.84287753574852,0.53,0.38,0.09
2751,w574615569,574615569,way,178.73,17.282092320165134,0.19,0.4,0.41
2752,w574615570,574615570,way,34.93,3.377516280106128,0.12,0.3,0.58
2753,w574615572,574615572,way,76.76,7.422220144888244,0.43,0.26,0.31
2754,w574615574,574615574,way,102.89,9.948830519900357,0.14,0.52,0.34
2755,w574615576,574615576,way,140.8,13.61449448150423,0.04,0.41,0.55
2756,w574616223,574616223,way,275.97,26.684602571454,0.08,0.71,0.21
2757,w574616225,574616225,way,74.32,7.1862871439303575,0.44,0.39,0.17
2759,w574616813,574616813,way,44.97,4.348322562736117,0.33,0.3,0.37
2760,w574616814,574616814,way,145.14,14.03414580288014,0.32,0.02,0.66
2761,w574616815,574616815,way,108.85,10.525125882895848,0.25,0.51,0.24
2762,w574616816,574616816,way,46.12,4.459520493515448,0.16,0.48,0.36
2765,w574617564,574617564,way,228.59,22.10324782334554,0.45,0.48,0.07
2770,w576480195,576480195,way,239.73,23.18041734411228,0.04,0.53,0.43
2772,w576480197,576480197,way,261.6,25.29511190597661,0.6,0.39,0.01
2774,w576480199,576480199,way,237.59,22.973492499009872,0.19,0.33,0.48
2777,w576481057,576481057,way,165.37,15.99026244606786,0.04,0.25,0.71
2781,w576481061,576481061,way,201.64,19.49734848899512,0.55,0.2,0.25
2783,w576483431,576483431,way,190.55,18.42501366087096,0.42,0.08,0.5
2784,w576483433,576483433,way,288.93,27.937754904410635,0.49,0.01,0.5
2785,w576483434,576483434,way,235.21,22.74336112922308,0.6,0.05,0.35
2789,w576483439,576483439,way,277.67,26.848982121301702,0.14,0.27,0.59
2791,w576483442,576483442,way,328.06,31.72138536649345,0.63,0.31,0.06
2792,w576483443,576483443,way,212.26,20.524237206279032,0.18,0.44,0.38
2793,w576483444,576483444,way,229.9,22.229916770581127,0.19,0.45,0.36
2796,w576484580,576484580,way,122.57,11.851765544019695,0.03,0.48,0.49
2799,w576484583,576484583,way,120.05,11.608097034833683,0.43,0.32,0.25
2800,w576484584,576484584,way,246.62,23.846637990259755,0.15,0.45,0.4
2801,w576484585,576484585,way,223.11,21.57336550971881,0.35,0.37,0.28
2805,w576484589,576484589,way,321.22,31.05999941298856,0.19,0.23,0.58
2810,w576485115,576485115,way,224.55,21.712604657825107,0.6,0.14,0.26
2811,w576485116,576485116,way,194.8,18.83596253549023,0.22,0.48,0.3
2815,w576485120,576485120,way,233.07,22.536436284120672,0.5,0.42,0.08
2816,w576485121,576485121,way,154.57,14.94596883527066,0.38,0.2,0.42
2818,w576485123,576485123,way,155.56,15.041695749593735,0.39,0.17,0.44
2820,w576485126,576485126,way,164.51,15.907105732615488,0.26,0.12,0.62
2821,w576485128,576485128,way,84.24,8.145490164218156,0.39,0.4,0.21
2824,w576485595,576485595,way,237.1,22.926112511112592,0.3999999999999999,0.55,0.05
2825,w576485597,576485597,way,184.7,17.859354621689143,0.44,0.33,0.23
2828,w576485605,576485605,way,153.11,14.804795810107336,0.61,0.34,0.05
